CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,VIN,VINLENGTH,VPICMAKE,VPICMODEL,VPICBODYCLASS,ICFINALBODY,MAKE,MODEL,MODELYR,BODYTYPE,BODYCAT,VEHCLASS,SPECUSE,TRANSTAT,DAMPLANE,DAMSEV,CURBWT,CURBSRC,CARGOWT,CARGOSRC,INSPTYPE,INSPLAG,TOWED,SPEEDLIMIT,DRPRESENT,PARALCOHOL,ALCTEST,ALCTESTRESULT,ALCTESTSRC,PARDRUG,DRUGTEST,ZIP,RACE,ETHNICITY,RELTOJUNCT,TRAFFLOW,RDLANES,INITLANE,SURFTYPE,SURFCOND,ALIGNMENT,PROFILE,LINERIGHT,LINELEFT,RUMBINIT,RUMBROAD,LIGHTCOND,WEATHER,TRAFDEV,TRAFFUNCT,DISTRACT,PREFHE,PREMOVE,CRITCAT,CRITEVENT,MANEUVER,PRESTAB,PRELOC,CRASHCAT,CRASHCONF,CRASHTYPE,ROLLTYPE,ROLLTURN,ROLLINTRPT,ROLLPREMAN,ROLLINITYP,ROLLINLOC,ROLLOBJ,ROLLTRIP,ROLLDIR,ROLLDIST,DVANGTHIS,DVANGOTH,TOWHITCH,TRAJDOC,TREEPOLE,DVEVENT,DVBASIS,DVTOTAL,DVLONG,DVLAT,DVENERGY,DVSPEED,DVMOMENT,DVBES,DVEST,DVCONF,VAIS,VISS,VINJSEV,VINJURED,VTREAT,INITOBJCLASS,HEADANGLECAT,SHLDRWIDTH,STRKLENGTH,STRKWIDTH,STRKHEIGHT,EDGEDISTX,EDGEDISTY,EDGEDISTZ,CASEWGT,PSUSTRAT,VERSION
32639,32,195,1-32-2023-195-03,3,1,JHLRD68566C0,17,474,1865,7,0,37,402,2006,14,3,14,0,1,F,9,1585,5,9999,9,0,998,2,48,1,0,0,995,0,0,0,75104,2,9,0,4,2,1,1,2,3,1,0,0,0,0,1,8,0,0,9,1,14,2,11,1,1,2,3,G,50,0,0,0,0,0,0,0,0,0,0,180,5,0,0,0,1,0,999,999,999,9999999,999,999,999,9,0,0,0,0,0,0,0,995,9.8,998,998,998,99.8,99.8,99.8,668.7612694,7,8
32639,32,195,1-32-2023-195-03,3,2,3N1AB7AP9KY3,17,478,1907,13,0,35,43,2019,4,1,3,0,1,F,9,1315,5,9999,9,0,998,2,48,1,0,0,995,0,0,0,75104,2,9,0,4,2,1,1,2,3,1,0,0,0,0,1,8,0,0,9,1,14,4,62,99,1,2,3,G,51,0,0,0,0,0,0,0,0,0,0,5,180,0,0,0,1,0,999,999,999,9999999,999,999,999,9,0,1,1,0,1,4,0,995,9.8,998,998,998,99.8,99.8,99.8,668.7612694,7,8
32639,32,195,1-32-2023-195-03,3,3,1C3CCBCG2DN7,17,477,2053,13,0,6,18,2013,4,1,3,0,2,R,1,1544,5,9999,9,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,95,95,95,95,,,,,,,,,,668.7612694,7,8
32639,32,195,1-32-2023-195-03,3,4,1GNDS13S8821,17,467,4548,7,0,20,403,2008,14,3,14,0,2,L,9,2052,5,9999,9,0,998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,95,95,95,95,,,,,,,,,,668.7612694,7,8
32640,52,116,1-52-2023-116-02,2,1,3KPF24AD2KE0,17,499,2462,13,0,63,38,2019,4,1,3,0,1,B,2,1253,5,0,1,1,61,2,97,1,0,1,0,2,0,0,59101,1,9,2,4,2,1,2,2,1,4,1,2,0,0,2,2,2,2,9,0,11,2,15,98,1,1,4,K,76,0,0,0,0,0,0,0,0,0,0,310,300,0,1,0,1,5,999,999,999,9999999,999,999,38,3,0,1,2,0,3,4,0,995,9.8,998,998,998,99.8,99.8,99.8,24.30476953,12,8
32640,52,116,1-52-2023-116-02,2,2,1FT8W3B61HEE,17,460,1806,60,0,12,880,2017,67,8,60,0,1,F,9,,,,,,,3,97,1,0,0,995,0,0,0,59105,9,9,2,4,2,1,2,2,1,1,1,2,0,0,2,2,0,0,9,0,1,4,65,99,1,1,4,K,77,,,,,,,,,,,,,,,,,,,,,,,,,,,95,95,95,95,95,,,9.8,998,998,998,99.8,99.8,99.8,24.30476953,12,8
32641,52,117,1-52-2023-117-08,8,1,4S3BMDL65C20,17,523,2232,13,0,48,34,2012,4,1,3,0,1,L,3,1605,5,9999,9,4,229,2,64,1,0,1,0,2,0,1,59101,1,9,0,4,2,1,2,1,1,1,1,2,0,0,4,1,8,2,9,1,1,1,8,99,3,4,1,B,7,0,0,0,0,0,0,0,0,0,0,998,998,0,1,8,5,12,999,999,999,9999999,999,999,999,8,0,4,29,1,1,3,0,998,0.0,13,13,999,52.7,5.2,52.1,489.9172148,12,8
32642,25,117,1-25-2023-117-06,6,1,1FTYR1YM9HKB,17,460,3608,95,0,12,462,2017,21,4,21,0,1,L,1,2268,5,9999,9,4,4,2,64,1,0,0,995,0,0,0,04086,9,9,2,4,2,1,2,1,1,2,0,0,0,0,3,1,2,2,1,0,11,2,15,99,1,1,4,K,82,0,0,0,0,0,0,0,0,0,0,255,5,0,0,0,1,3,16,-3,16,32932,998,-25,19,0,4,1,1,0,1,4,0,995,9.8,998,998,998,99.8,99.8,99.8,224.1123059,2,8
32642,25,117,1-25-2023-117-06,6,2,1GKS2EEF6DR3,17,472,1859,7,0,23,422,2013,15,3,15,0,1,F,1,2583,5,0,1,1,5,2,64,1,0,0,995,0,0,0,04079,1,2,2,4,2,1,2,1,1,4,1,2,0,0,3,1,0,0,1,0,1,4,67,3,1,1,4,K,83,0,0,0,0,0,0,0,0,0,0,5,255,0,0,0,1,3,15,-14,3,21321,998,89,12,0,1,0,0,0,0,0,0,995,9.8,998,998,998,99.8,99.8,99.8,224.1123059,2,8
32643,28,113,1-28-2023-113-06,6,1,2G1125S37E92,17,467,1833,13,0,20,2,2014,4,1,4,0,1,F,3,1754,5,0,1,1,16,2,56,1,1,1,221,2,1,2,16936,1,9,0,4,2,1,2,1,2,1,1,2,0,0,2,1,0,0,9,0,14,6,87,1,9,1,1,C,13,0,0,0,0,0,0,0,0,0,0,998,998,0,0,0,5,12,999,999,999,9999999,999,999,999,8,0,1,2,0,2,4,0,998,0.7,999,42,60,4.0,0.8,4.1,86.94470305,3,8
32645,28,115,1-28-2023-115-10,10,1,5N1AN08W67C5,17,478,1916,7,0,35,402,2007,14,3,14,0,1,F,1,1973,5,9999,9,4,22,2,89,1,0,0,995,0,0,0,18106,9,9,0,4,2,1,2,1,1,1,1,4,0,0,2,1,0,0,1,0,6,6,87,99,1,1,1,C,13,0,0,0,0,0,0,0,0,0,0,998,998,0,0,0,1,12,999,999,999,9999999,999,999,999,6,0,0,0,0,0,0,0,998,9.8,998,998,998,99.8,99.8,99.8,656.3253932,3,8
32646,73,172,1-73-2023-172-03,3,1,4S3BWAD67M30,17,523,2232,13,0,48,34,2021,4,1,3,0,1,F,1,1606,5,0,1,1,10,2,80,1,8,0,995,0,7,0,99999,9,9,0,4,2,1,2,3,2,2,1,2,0,0,2,4,0,0,1,1,14,1,6,99,9,4,1,B,7,0,0,0,0,0,0,0,0,0,0,998,998,0,0,0,1,1,18,-18,0,20389,998,0,18,0,1,9,97,0,1,8,0,998,1.2,120,40,40,13.4,2.1,13.6,109.5469189,3,8
32647,73,173,1-73-2023-173-03,3,1,JM1BPAML6N15,17,473,2074,5,0,41,51,2022,5,1,3,0,1,F,1,1336,5,9999,9,4,43,2,80,1,8,0,995,0,7,0,04957,9,9,0,4,2,1,2,1,1,4,1,2,0,0,2,1,0,0,1,0,1,6,87,99,1,1,1,C,13,0,0,0,0,0,0,0,0,0,0,998,998,0,0,0,1,12,999,999,999,9999999,999,999,999,6,0,99,99,0,0,8,0,998,9.8,998,998,998,99.8,99.8,99.8,109.5469189,3,8
32648,27,129,1-27-2023-129-09,9,1,2C4RDGBG7DR7,17,476,14832,2,0,7,442,2013,20,4,20,0,1,R,1,2050,5,0,1,1,11,2,56,1,0,0,995,0,0,0,01220,1,2,3,4,2,1,2,1,1,1,0,2,0,0,1,8,0,0,1,0,11,2,15,1,1,1,4,J,68,0,0,0,0,0,0,0,0,0,0,170,30,0,0,0,1,1,17,-15,-9,46133,998,98,20,0,4,1,1,0,1,4,0,995,9.8,998,998,998,99.8,99.8,99.8,109.325843,3,8
32648,27,129,1-27-2023-129-09,9,2,1HGCM72636A0,17,474,1861,3,0,37,32,2006,2,1,3,0,1,F,2,1416,5,0,1,1,21,2,56,1,0,0,995,0,0,0,01247,1,2,3,4,2,1,2,1,1,2,0,2,0,0,1,8,0,0,1,0,1,4,62,7,1,1,4,J,69,0,0,0,0,0,0,0,0,0,0,30,170,0,0,0,1,1,25,-25,4,30566,998,59,22,0,4,1,1,0,1,4,0,995,9.8,998,998,998,99.8,99.8,99.8,109.325843,3,8
32649,27,130,1-27-2023-130-04,4,1,1N4BL4BV2NN4,17,478,1904,13,0,35,47,2022,4,1,4,0,1,F,3,1558,5,0,1,1,12,2,56,1,0,9,998,8,0,9,06705,1,2,2,1,2,1,2,1,1,1,1,1,0,0,1,1,1,2,3,0,1,3,52,3,1,1,2,D,28,0,0,0,0,0,0,0,0,0,0,200,205,0,0,0,1,98,999,999,999,9999999,999,999,999,8,0,0,0,0,0,0,0,995,9.8,998,998,998,99.8,99.8,99.8,46.79354077,3,8
32649,27,130,1-27-2023-130-04,4,2,1GYUKCEF8AR2,17,469,1843,7,0,19,421,2010,15,3,15,0,1,B,9,2581,5,9999,9,0,998,5,56,1,0,9,998,8,0,9,02053,9,9,2,1,2,1,2,1,1,1,1,1,0,0,1,1,1,2,1,0,1,3,53,99,1,1,2,D,29,0,0,0,0,0,0,0,0,0,0,205,200,0,0,0,1,0,999,999,999,9999999,999,999,999,9,0,95,95,95,95,95,0,995,9.8,998,998,998,99.8,99.8,99.8,46.79354077,3,8
32650,27,131,1-27-2023-131-04,4,1,1GC1KUEY4KF1,17,467,24906,60,0,20,481,2019,34,5,31,0,1,F,1,2918,5,46,1,1,6,2,56,1,0,0,995,0,0,0,01238,9,9,0,4,2,1,2,1,2,2,1,2,0,0,1,1,0,0,1,1,14,2,13,1,1,4,1,A,3,0,0,0,0,0,0,0,0,0,0,998,998,0,1,1,11,1,12,-12,-2,17142,998,27,12,0,1,0,0,0,0,0,0,998,0.3,10,15,110,6.8,1.2,7.0,46.79354077,3,8
32651,27,132,1-27-2023-132-03,3,1,1FTFX1E54LKE,17,460,1801,60,0,12,481,2020,34,5,30,0,1,F,3,2081,5,0,1,1,13,2,56,1,0,1,146,2,0,1,01253,1,2,0,4,2,1,2,1,3,2,0,2,0,0,2,1,0,0,1,1,14,6,88,7,2,4,1,A,3,0,0,0,0,0,0,0,0,0,0,998,998,0,1,1,1,1,52,-52,0,232006,998,20,52,0,1,2,6,0,1,3,0,998,0.0,45,45,90,23.5,3.4,23.7,16.37214353,3,8
32652,22,100,1-22-2023-100-09,9,1,4T3MWRFV5PU0,17,448,2217,7,0,49,402,2023,14,3,14,0,1,F,1,1583,5,9999,9,0,998,5,40,1,8,9,998,8,7,9,83843,9,9,0,4,4,98,2,2,1,1,0,0,0,0,1,2,0,0,9,1,12,2,21,99,1,7,6,M,98,0,0,0,0,0,0,0,0,0,0,145,170,0,0,0,1,3,5,-3,4,2248,998,180,4,0,4,95,95,95,95,95,0,995,9.8,998,998,998,99.8,99.8,99.8,294.5963863,12,8
32652,22,100,1-22-2023-100-09,9,2,WVGBV7AX3BW5,17,482,8151,7,0,30,402,2011,14,3,14,0,1,R,1,1647,5,0,1,1,21,2,40,1,8,9,998,8,7,9,99163,9,9,0,4,4,1,2,2,1,1,0,3,0,0,1,2,0,0,9,0,1,4,64,99,1,1,6,M,98,0,0,0,0,0,0,0,0,0,0,170,145,0,0,0,1,3,5,1,-5,4632,998,109,6,0,4,0,0,0,0,0,0,995,9.8,998,998,998,99.8,99.8,99.8,294.5963863,12,8
32653,22,101,1-22-2023-101-07,7,1,2C3KA53G77H8,17,477,1878,13,0,6,51,2007,4,1,5,0,1,F,9,1708,5,9999,9,0,998,2,56,1,8,9,998,8,7,9,83843,9,9,2,4,5,3,2,1,1,1,2,3,0,0,1,1,1,2,9,1,1,2,10,99,1,2,3,G,50,0,0,0,0,0,0,0,0,0,0,240,100,0,0,0,1,0,999,999,999,9999999,999,999,999,9,0,1,2,0,1,4,0,995,9.8,998,998,998,99.8,99.8,99.8,363.5251567,12,8
32653,22,101,1-22-2023-101-07,7,2,JTMDJREV7HD1,17,448,2217,7,0,49,402,2017,14,3,14,0,1,F,1,1765,5,0,1,1,12,2,56,1,8,9,998,8,7,9,83843,1,2,2,4,5,2,2,1,1,1,3,2,0,0,1,1,1,2,1,0,1,4,62,4,1,1,3,G,51,0,0,0,0,0,0,0,0,0,0,100,240,0,0,0,1,12,999,999,999,9999999,999,999,999,6,0,0,0,0,0,5,0,995,9.8,998,998,998,99.8,99.8,99.8,363.5251567,12,8
32655,15,231,1-15-2023-231-02,2,1,7SAYGDEE4PF5,17,441,27027,7,0,29,5,2023,14,3,14,0,1,F,2,2003,5,9999,9,5,12,2,48,1,8,1,236,2,7,1,11040,9,9,0,1,2,1,2,1,1,1,1,3,0,0,3,1,0,0,9,1,1,1,8,99,9,4,1,A,1,0,0,0,0,0,0,0,0,0,0,998,998,0,0,2,1,12,999,999,999,9999999,999,999,999,7,0,3,17,1,1,3,0,998,0.3,34,43,71,99.9,99.9,99.9,20.97133347,1,8
32656,15,232,1-15-2023-232-03,3,1,3FA6P0T9XKR2,17,460,1780,13,0,12,23,2019,4,1,4,0,1,R,1,1558,5,0,1,1,15,2,64,1,8,0,995,0,7,0,11801,3,2,2,1,3,3,2,2,1,1,1,2,0,0,3,2,0,0,9,0,11,2,15,1,1,1,4,J,68,0,0,0,0,0,0,0,0,0,0,170,70,0,0,0,1,3,9,-3,-9,13684,998,201,9,0,4,1,1,0,1,4,0,995,9.8,998,998,998,99.8,99.8,99.8,97.62679458,1,8
32656,15,232,1-15-2023-232-03,3,2,1FT7W2A69HED,17,460,1805,60,0,12,481,2017,34,5,31,0,1,F,1,2854,5,9999,9,0,998,5,64,1,8,0,995,0,7,0,18052,9,9,2,1,3,3,2,2,1,1,3,2,0,0,3,2,0,0,9,0,1,4,62,99,1,1,4,J,69,0,0,0,0,0,0,0,0,0,0,70,170,0,0,0,1,3,5,-5,1,5428,998,53,7,0,4,95,95,95,95,95,0,995,9.8,998,998,998,99.8,99.8,99.8,97.62679458,1,8
32657,15,233,1-15-2023-233-09,9,1,1HSXHAXR72J0,17,526,9496,66,0,84,881,2002,66,8,67,0,1,F,9,,,,,,,5,89,1,8,0,995,0,7,0,19518,9,9,0,2,5,3,2,1,2,9,3,3,0,0,1,1,0,0,9,0,14,3,52,99,1,1,2,D,28,,,,,,,,,,,,,,,,,,,,,,,,,,,95,95,95,95,95,,,9.8,998,998,998,99.8,99.8,99.8,774.159012,1,8
32657,15,233,1-15-2023-233-09,9,2,1C4RJFCTXCC2,17,483,1949,7,0,2,404,2012,14,3,14,0,1,B,9,2114,5,9999,9,0,998,2,89,1,8,0,995,0,7,0,11357,9,9,0,2,5,3,2,1,2,9,3,3,0,0,1,1,0,0,9,0,14,3,53,99,1,1,2,D,29,0,0,0,0,0,0,0,0,0,0,290,290,0,0,0,1,0,999,999,999,9999999,999,999,999,9,0,99,99,0,0,4,0,995,9.8,998,998,998,99.8,99.8,99.8,774.159012,1,8
32658,15,234,1-15-2023-234-08,8,1,1HGCP2F3XCA1,17,474,1861,13,0,37,32,2012,4,1,4,0,1,F,3,1468,5,0,1,1,18,2,48,1,8,1,231,2,7,2,11580,2,2,2,1,2,1,2,2,1,1,1,2,0,0,1,2,1,2,9,1,1,2,13,99,9,4,1,A,1,0,0,0,0,0,0,0,0,0,0,998,998,0,0,1,4,1,59,-59,0,206570,998,7,59,0,4,3,14,1,1,3,0,998,2.5,999,999,999,0.0,0.0,0.0,94.16226039,1,8
32660,66,102,1-66-2023-102-10,10,1,1FMEU73888UA,17,460,1800,7,0,12,401,2008,14,3,14,99,1,F,9,2100,5,9999,9,0,998,5,72,1,0,0,995,0,7,0,65708,9,9,2,4,4,2,2,1,1,1,1,1,0,0,3,1,1,2,9,0,1,4,62,99,1,1,4,J,69,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,1,0,999,999,999,9999999,999,999,999,9,0,95,95,95,95,95,0,995,9.8,998,998,998,99.8,99.8,99.8,112.3254186,6,8
32660,66,102,1-66-2023-102-10,10,2,1G1PJ5SC8C71,17,467,1832,13,0,20,25,2012,4,1,3,0,1,F,1,1407,5,0,1,1,21,2,48,1,0,0,995,0,7,0,65605,9,9,2,1,2,2,2,1,1,1,1,2,0,0,3,1,1,9,9,0,11,2,15,1,1,1,4,J,68,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,1,12,999,999,999,9999999,999,999,999,6,0,0,0,0,0,0,0,995,9.8,998,998,998,99.8,99.8,99.8,112.3254186,6,8
32661,29,92,1-29-2023-092-04,4,1,1HGCV1F18KA1,17,474,1861,13,0,37,32,2019,4,1,4,0,1,F,9,1433,5,9999,9,0,998,2,80,1,0,0,995,0,0,0,02840,9,9,0,2,2,2,2,1,1,9,3,2,1,3,1,1,0,0,1,0,1,3,52,99,1,1,2,D,28,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,1,0,999,999,999,9999999,999,999,999,9,0,0,0,0,0,0,0,995,9.8,998,998,998,99.8,99.8,99.8,1155.340408,2,8
32661,29,92,1-29-2023-092-04,4,2,1FM5K8F89FGB,17,460,1800,7,0,12,401,2015,14,3,14,0,1,B,9,2146,5,9999,9,0,998,5,80,1,0,0,995,0,0,0,02842,9,9,0,2,2,2,2,1,1,9,3,2,1,3,1,1,0,0,1,0,2,3,53,99,1,1,2,D,29,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,1,0,999,999,999,9999999,999,999,999,9,0,95,95,95,95,95,0,995,9.8,998,998,998,99.8,99.8,99.8,1155.340408,2,8
32661,29,92,1-29-2023-092-04,4,3,KNDERCAA6P73,17,499,26900,7,0,63,498,2023,14,3,14,0,1,B,9,1445,5,9999,9,0,998,5,80,1,0,0,995,0,0,0,02721,9,9,0,2,2,2,2,1,1,9,3,2,1,3,1,1,0,0,1,0,2,3,53,99,1,1,6,M,98,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,2,0,999,999,999,9999999,999,999,999,9,0,95,95,95,95,95,0,995,9.8,998,998,998,99.8,99.8,99.8,1155.340408,2,8
32662,29,93,1-29-2023-093-06,6,1,3FAHP0HA3AR2,17,460,1780,13,0,12,23,2010,4,1,3,0,1,F,1,1490,5,0,1,1,7,2,48,1,8,9,998,8,7,9,02740,9,9,2,4,2,1,2,1,1,1,1,2,0,0,1,1,0,0,3,0,1,3,52,1,1,1,2,D,28,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,1,3,22,-22,0,22151,998,-3,19,0,4,0,0,0,0,0,0,995,9.8,998,998,998,99.8,99.8,99.8,887.4774068,2,8
32662,29,93,1-29-2023-093-06,6,2,1N4AL3AP6FN3,17,478,1904,13,0,35,47,2015,4,1,4,0,1,B,1,1416,5,0,1,1,7,2,48,1,8,9,998,8,7,9,02740,2,2,2,4,2,1,2,1,1,1,1,2,0,0,1,1,0,0,1,0,1,2,18,1,1,1,2,D,30,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,1,3,23,23,0,36600,998,-11,25,0,4,1,1,0,1,4,0,995,9.8,998,998,998,99.8,99.8,99.8,887.4774068,2,8
32664,26,136,1-26-2023-136-03,3,1,WA1LFAFP9CA0,17,582,3862,7,0,32,402,2012,14,3,14,0,1,F,1,1855,5,0,1,1,26,2,105,1,0,1,194,2,7,2,95833,2,9,0,2,7,1,2,1,1,9,1,3,0,0,2,1,0,0,9,1,15,2,10,99,1,2,2,F,47,0,0,0,0,0,0,0,0,0,0,998,998,0,0,0,2,1,23,-18,-15,62469,998,-107,23,0,4,1,1,0,1,4,0,998,1.7,999,999,999,22.0,11.0,24.4,697.6804561,10,8
32664,26,136,1-26-2023-136-03,3,2,5YFEPMAE0NP3,17,448,2208,13,0,49,32,2022,4,1,3,0,1,F,1,1315,5,0,1,1,27,2,105,1,0,0,995,0,0,0,98043,2,9,0,2,7,2,2,1,1,9,3,3,0,0,2,1,0,0,1,0,1,4,61,1,1,1,2,F,45,1,4,2,2,1,3,61,1,2,20,998,998,0,0,0,3,1,21,-20,-7,24415,998,-13,21,0,4,0,0,0,0,4,3,998,1.7,999,999,999,22.0,11.0,24.5,697.6804561,10,8
32665,20,126,1-20-2023-126-10,10,1,1G1ZC5E19BF1,17,467,1834,13,0,20,37,2011,4,1,4,0,1,F,1,1549,5,9999,9,5,12,7,40,1,0,0,995,0,0,0,95823,1,1,0,4,2,1,2,1,1,1,0,0,0,0,2,1,0,0,9,0,1,2,14,1,1,4,1,C,14,0,0,0,0,0,0,0,0,0,0,998,998,0,1,0,1,1,15,-15,0,13465,998,0,15,0,4,0,0,0,0,0,0,998,0.0,119,119,50,32.2,3.0,32.3,854.6941535,11,8
32667,31,116,1-31-2023-116-09,9,1,1GNFK13077J1,17,467,1852,7,0,20,421,2007,15,3,15,0,1,R,1,2588,5,9999,9,4,45,2,89,1,8,0,995,0,7,0,47802,1,9,0,4,2,1,2,1,3,1,1,2,0,0,1,1,0,0,9,1,14,2,12,99,1,4,1,B,6,1,1,2,2,2,4,31,4,1,6,997,997,0,0,0,1,6,999,999,999,9999999,999,999,999,6,0,1,2,0,1,4,2,997,9.8,998,998,998,99.8,99.8,99.8,316.1560291,6,8
32669,76,127,1-76-2023-127-07,7,1,JTLKT3240401,17,448,2210,7,0,49,49,2004,6,1,1,0,1,9,9,1120,8,9999,9,0,998,2,64,1,8,9,998,8,7,9,12192,9,9,2,4,3,2,2,1,1,1,1,2,0,0,1,1,1,2,9,0,11,2,15,99,1,1,4,J,68,0,0,0,0,0,0,0,0,0,0,90,305,0,0,0,1,0,999,999,999,9999999,999,999,999,9,0,0,0,0,0,0,0,995,9.8,998,998,998,99.8,99.8,99.8,82.10395442,3,8
32669,76,127,1-76-2023-127-07,7,2,1G1ZE5ST1HF2,17,467,1834,13,0,20,37,2017,4,1,4,0,1,F,1,1400,5,0,1,1,86,2,48,1,8,9,998,8,1,9,12058,9,9,2,4,3,1,2,1,1,1,1,1,0,0,1,1,1,2,9,0,1,4,62,2,1,1,4,J,69,0,0,0,0,0,0,0,0,0,0,305,90,0,0,0,1,12,999,999,999,9999999,999,999,999,6,0,0,0,0,0,0,0,995,9.8,998,998,998,99.8,99.8,99.8,82.10395442,3,8
32670,76,128,1-76-2023-128-06,6,1,1GCCS1994882,17,467,4086,60,0,20,473,2008,34,5,30,0,1,F,1,1636,5,0,1,4,103,2,48,1,8,0,995,0,7,0,12051,9,9,0,4,2,1,2,1,1,1,1,2,0,0,1,1,0,0,9,0,1,3,50,99,1,1,2,D,20,0,0,0,0,0,0,0,0,0,0,110,110,0,0,0,1,12,999,999,999,9999999,999,999,999,6,0,1,1,0,1,99,0,995,9.8,998,998,998,99.8,99.8,99.8,28.88961804,3,8
32670,76,128,1-76-2023-128-06,6,2,2HKRM4H38EH6,17,474,1865,7,0,37,402,2014,14,3,14,0,1,B,2,1583,5,0,2,4,103,2,48,1,8,0,995,0,7,0,12423,1,2,0,4,2,1,2,1,1,1,1,2,0,0,1,1,0,0,1,0,5,3,53,1,1,1,2,D,21,0,0,0,0,0,0,0,0,0,0,110,110,0,0,0,1,12,999,999,999,9999999,999,999,999,7,0,0,0,0,0,0,0,995,9.8,998,998,998,99.8,99.8,99.8,28.88961804,3,8
32670,76,128,1-76-2023-128-06,6,3,5XYP3DHC6LG0,17,499,25756,7,0,63,422,2020,15,3,15,0,1,B,9,1970,5,9999,9,0,998,5,48,1,8,0,995,0,7,0,12143,9,9,0,4,2,1,2,1,1,1,1,2,0,0,1,1,0,0,9,0,5,3,53,99,1,1,6,M,98,0,0,0,0,0,0,0,0,0,0,110,110,0,0,0,2,0,999,999,999,9999999,999,999,999,9,0,95,95,95,95,95,0,995,9.8,998,998,998,99.8,99.8,99.8,28.88961804,3,8
32671,21,121,1-21-2023-121-04,4,1,3HSDWTZRXNN2,17,526,20848,66,0,84,881,2022,66,8,68,0,1,F,9,,,,,,,5,113,1,0,0,995,0,0,0,92801,9,9,0,2,3,3,2,1,1,1,3,2,1,3,2,1,0,0,9,0,1,3,50,1,1,1,2,F,48,,,,,,,,,,,,,,,,,,,,,,,,,,,95,95,95,95,95,,,9.8,998,998,998,99.8,99.8,99.8,4058.778562,11,8
32671,21,121,1-21-2023-121-04,4,2,3VWC57BU6KM0,17,482,3137,13,0,30,40,2019,4,1,3,0,1,R,2,1350,5,0,1,1,27,2,113,0,7,7,887,6,8,8,99998,8,8,0,2,3,3,2,1,1,1,3,2,1,3,2,1,0,0,0,8,0,3,53,0,0,0,2,F,48,0,0,0,0,0,0,0,0,0,0,105,5,0,0,0,1,5,999,999,999,9999999,999,999,999,7,0,0,0,0,0,0,0,995,9.8,998,998,998,99.8,99.8,99.8,4058.778562,11,8
32672,26,137,1-26-2023-137-09,9,1,JTEGH20V0200,17,448,2217,7,0,49,402,2002,14,3,14,0,1,F,9,1305,5,9999,9,0,998,2,64,1,1,9,998,8,9,9,95838,9,1,2,1,4,3,2,1,1,1,1,1,0,0,1,1,1,2,9,1,11,2,15,99,9,4,1,A,1,0,0,0,0,0,0,0,0,0,0,998,998,0,0,0,99,0,999,999,999,9999999,999,999,999,9,0,9,97,0,1,8,0,998,0.0,9,15,14,0.0,0.0,0.0,6149.772323,10,8
32675,16,135,1-16-2023-135-04,4,1,MAJ3S2GE1MC4,17,460,17774,7,0,12,403,2021,14,3,14,0,1,R,1,1370,5,0,1,3,36,2,40,1,0,0,995,0,0,0,45233,1,2,2,4,5,3,2,1,1,1,1,2,0,0,1,8,1,2,1,0,11,2,15,1,1,1,4,J,68,0,0,0,0,0,0,0,0,0,0,115,330,0,0,0,1,12,999,999,999,9999999,999,999,999,6,0,0,0,0,0,0,0,995,9.8,998,998,998,99.8,99.8,99.8,1364.26602,5,8
32675,16,135,1-16-2023-135-04,4,2,999999999999,99,99999,99999,999,0,99,399,9999,9,1,9,0,1,F,9,9999,9,9999,9,0,998,5,56,1,8,0,995,0,7,0,99999,9,9,2,4,5,2,2,1,1,1,3,1,0,0,1,8,1,2,9,0,1,4,62,99,1,1,4,J,69,0,0,0,0,0,0,0,0,0,0,330,115,0,0,0,1,0,999,999,999,9999999,999,999,999,9,0,95,95,95,95,95,0,995,9.8,998,998,998,99.8,99.8,99.8,1364.26602,5,8
32679,23,103,1-23-2023-103-09,9,1,WMZ83BR08P3P,17,456,1880,7,0,69,54,2023,14,3,14,0,1,B,9,1646,5,9999,9,0,998,5,72,1,0,0,995,0,0,0,43035,9,9,0,1,1,1,2,1,1,1,1,2,0,0,2,1,8,2,1,0,5,3,53,99,1,1,6,M,98,0,0,0,0,0,0,0,0,0,0,325,325,0,0,0,2,0,999,999,999,9999999,999,999,999,9,0,95,95,95,95,95,0,995,9.8,998,998,998,99.8,99.8,99.8,1045.005727,5,8
32679,23,103,1-23-2023-103-09,9,2,1C4HJXDG2PW6,17,483,1943,7,0,2,403,2023,14,3,14,0,1,B,9,1903,5,9999,9,0,998,5,72,1,0,0,995,0,0,0,43035,9,9,0,1,1,1,2,1,1,1,1,2,0,0,2,1,8,2,1,0,5,3,53,99,1,1,2,D,21,0,0,0,0,0,0,0,0,0,0,325,325,0,0,0,1,0,999,999,999,9999999,999,999,999,9,0,95,95,95,95,95,0,995,9.8,998,998,998,99.8,99.8,99.8,1045.005727,5,8
