CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,TIRELOC,DAMAGE,CASEWGT,PSUSTRAT,VERSION
17089,24,47,1-24-2020-047-08,8,1,LF,7,63.9593578779135,1,5
17089,24,47,1-24-2020-047-08,8,1,RR,0,63.9593578779135,1,5
17424,77,43,1-77-2020-043-08,8,1,RF,7,1027.59133103413,9,5
17441,24,63,1-24-2020-063-04,4,1,LR,0,501.94867333163,1,5
17338,10,63,1-10-2020-063-06,6,1,LR,0,395.961268373244,4,5
17255,10,59,1-10-2020-059-03,3,2,LF,9,81.7454158515124,4,5
17169,12,28,1-12-2020-028-03,3,1,RF,0,552.632086062484,9,5
17467,13,43,1-13-2020-043-09,9,2,RF,0,1341.63796029814,7,5
17530,52,76,1-52-2020-076-06,6,1,RR,0,38.8443964027776,12,5
17315,19,57,1-19-2020-057-08,8,1,LR,0,52.5663000327448,9,5
17630,11,35,1-11-2020-035-06,6,1,LR,0,4042.28675983077,8,5
17633,52,78,1-52-2020-078-06,6,1,LR,5,56.9393760152656,12,5
17650,32,73,1-32-2020-073-02,2,1,LF,0,65.0911164661818,7,5
17627,14,36,1-14-2020-036-03,3,2,LF,0,327.18428995013,8,5
17627,14,36,1-14-2020-036-03,3,2,RF,0,327.18428995013,8,5
17544,25,47,1-25-2020-047-07,7,1,LF,0,451.128402340746,2,5
17544,25,47,1-25-2020-047-07,7,1,RR,0,451.128402340746,2,5
17690,18,34,1-18-2020-034-08,8,1,LR,0,118.205238920423,6,5
17693,22,49,1-22-2020-049-04,4,1,LR,7,37.8394437184394,12,5
17693,22,49,1-22-2020-049-04,4,2,LR,0,37.8394437184394,12,5
17716,77,50,1-77-2020-050-03,3,2,LF,0,870.995263328504,9,5
17716,77,50,1-77-2020-050-03,3,2,RR,0,870.995263328504,9,5
17776,19,77,1-19-2020-077-03,3,1,LF,7,94.4343925681163,9,5
17776,19,77,1-19-2020-077-03,3,1,RR,0,94.4343925681163,9,5
17547,54,12,1-54-2020-012-09,9,1,LR,9,504.669744943864,9,5
17753,25,51,1-25-2020-051-07,7,1,RF,0,508.925321922343,2,5
17776,19,77,1-19-2020-077-03,3,2,LF,7,94.4343925681163,9,5
17736,52,83,1-52-2020-083-06,6,1,RF,0,36.4789860457844,12,5
17759,13,53,1-13-2020-053-07,7,2,RR,0,4230.97360100147,7,5
17378,29,62,1-29-2020-062-06,6,2,LF,9,30.0513207329806,2,5
17796,18,36,1-18-2020-036-08,8,1,RR,0,152.265654784022,6,5
17816,77,52,1-77-2020-052-08,8,1,RR,0,842.387889463437,9,5
17839,66,38,1-66-2020-038-04,4,1,LR,0,297.561636580089,6,5
17836,16,60,1-16-2020-060-04,4,3,RR,0,808.125542830897,5,5
17899,32,84,1-32-2020-084-06,6,1,LR,0,980.046945398888,7,5
17919,77,54,1-77-2020-054-08,8,1,LR,0,304.253971595501,9,5
17925,10,88,1-10-2020-088-09,9,2,LR,0,773.712375515695,4,5
17696,15,44,1-15-2020-044-04,4,1,RR,0,16.434463679095,1,5
18022,10,91,1-10-2020-091-03,3,2,RF,0,176.188805900644,4,5
17673,29,76,1-29-2020-076-03,3,1,LR,9,15.1081392584187,2,5
17673,29,76,1-29-2020-076-03,3,2,LF,9,15.1081392584187,2,5
17862,21,68,1-21-2020-068-05,5,1,LF,9,10.3097274184618,11,5
18022,10,91,1-10-2020-091-03,3,1,LF,0,176.188805900644,4,5
18022,10,91,1-10-2020-091-03,3,1,RF,0,176.188805900644,4,5
18085,15,54,1-15-2020-054-05,5,1,LF,0,20.1713455365039,1,5
18085,15,54,1-15-2020-054-05,5,1,RF,0,20.1713455365039,1,5
18091,22,62,1-22-2020-062-09,9,1,RR,0,346.044779597367,12,5
17836,16,60,1-16-2020-060-04,4,2,RR,0,808.125542830897,5,5
17945,48,42,1-48-2020-042-07,7,1,LR,9,102.223788410169,12,5
18174,21,79,1-21-2020-079-08,8,1,RF,9,106.373823744425,11,5
18234,32,97,1-32-2020-097-07,7,1,LF,0,7627.16119747764,7,5
18234,32,97,1-32-2020-097-07,7,1,RR,0,7627.16119747764,7,5
18257,29,101,1-29-2020-101-04,4,1,LR,0,30.3796836048955,2,5
18211,11,46,1-11-2020-046-08,8,1,RF,0,499.911326265923,8,5
17842,25,55,1-25-2020-055-10,10,1,RR,0,1408.76951015605,2,5
17590,23,26,1-23-2020-026-03,3,1,RF,0,213.963532493374,5,5
18065,19,87,1-19-2020-087-04,4,2,LF,0,301.928146929996,9,5
18337,33,63,1-33-2020-063-08,8,1,RR,0,92.9604370491072,12,5
17590,23,26,1-23-2020-026-03,3,2,LF,0,213.963532493374,5,5
17590,23,26,1-23-2020-026-03,3,2,RR,7,213.963532493374,5,5
18337,33,63,1-33-2020-063-08,8,2,RR,0,92.9604370491072,12,5
18300,17,86,1-17-2020-086-02,2,1,RR,0,57.7919638710928,4,5
18300,17,86,1-17-2020-086-02,2,2,RF,0,57.7919638710928,4,5
18443,28,54,1-28-2020-054-09,9,1,LR,0,82.2196056259669,3,5
18340,19,102,1-19-2020-102-07,7,1,LF,0,373.669125768156,9,5
18340,19,102,1-19-2020-102-07,7,1,RR,0,373.669125768156,9,5
18420,18,50,1-18-2020-050-08,8,2,RR,0,177.458585752795,6,5
18446,29,109,1-29-2020-109-08,8,1,RR,0,15.4480968281205,2,5
18171,15,60,1-15-2020-060-03,3,1,LR,0,33.8359370292136,1,5
18523,26,110,1-26-2020-110-04,4,1,RR,4,2399.67222317784,10,5
18543,21,98,1-21-2020-098-05,5,1,RR,0,22.195638809325,11,5
18549,73,60,1-73-2020-060-09,9,1,RF,0,44.737592588744,3,5
18460,73,57,1-73-2020-057-07,7,1,LF,0,119.856536557213,3,5
18460,73,57,1-73-2020-057-07,7,1,RF,0,119.856536557213,3,5
18420,18,50,1-18-2020-050-08,8,1,RR,0,177.458585752795,6,5
18569,11,56,1-11-2020-056-10,10,2,LF,0,17155.6753144371,8,5
18626,25,83,1-25-2020-083-03,3,1,LR,9,208.446489808265,2,5
18546,54,25,1-54-2020-025-10,10,2,RF,0,686.250558115021,9,5
18314,16,78,1-16-2020-078-07,7,1,LF,0,678.166585953997,5,5
18314,16,78,1-16-2020-078-07,7,1,RR,0,678.166585953997,5,5
18709,66,55,1-66-2020-055-04,4,2,RR,0,140.688438342688,6,5
18712,10,122,1-10-2020-122-04,4,2,RR,7,561.989032819775,4,5
18775,29,117,1-29-2020-117-10,10,1,LR,0,2581.94121182572,2,5
18775,29,117,1-29-2020-117-10,10,2,LF,0,2581.94121182572,2,5
18775,29,117,1-29-2020-117-10,10,2,RF,0,2581.94121182572,2,5
18466,10,109,1-10-2020-109-04,4,2,LF,3,329.886469138172,4,5
18778,21,106,1-21-2020-106-05,5,2,LF,7,21.0620556292921,11,5
18778,21,106,1-21-2020-106-05,5,2,LF,4,21.0620556292921,11,5
18778,21,106,1-21-2020-106-05,5,2,RF,0,21.0620556292921,11,5
18798,17,95,1-17-2020-095-07,7,1,LF,7,1150.05051836444,4,5
18503,25,76,1-25-2020-076-02,2,1,RF,7,34.912107531613,2,5
18735,73,68,1-73-2020-068-09,9,1,LR,0,136.103983787544,3,5
18838,26,118,1-26-2020-118-08,8,1,LR,0,242.14411394798,10,5
18835,19,126,1-19-2020-126-04,4,1,RR,0,176.377504584065,9,5
18901,32,129,1-32-2020-129-01,1,1,LF,3,37.7815708075625,7,5
18878,77,79,1-77-2020-079-04,4,1,LR,0,2449.44985274053,9,5
18626,25,83,1-25-2020-083-03,3,2,RF,4,208.446489808265,2,5
18898,25,94,1-25-2020-094-06,6,1,RR,0,150.692908355043,2,5
18981,52,139,1-52-2020-139-07,7,1,RF,0,352.956425054968,12,5
18649,24,115,1-24-2020-115-03,3,1,LF,0,236.839336734029,1,5
18649,24,115,1-24-2020-115-03,3,1,RR,0,236.839336734029,1,5
19007,19,132,1-19-2020-132-08,8,2,RR,0,103.756293720165,9,5
19024,22,96,1-22-2020-096-07,7,1,RR,0,409.417111919796,12,5
18695,30,104,1-30-2020-104-01,1,1,RR,7,31.3516018532609,10,5
19070,52,143,1-52-2020-143-06,6,3,RF,0,73.5953384934647,12,5
19084,32,135,1-32-2020-135-01,1,2,RR,0,55.6796763203253,7,5
19107,29,134,1-29-2020-134-04,4,3,RF,8,75.7433875192076,2,5
18772,30,108,1-30-2020-108-03,3,1,RR,0,178.236423551876,10,5
18881,24,124,1-24-2020-124-04,4,1,RR,0,322.003275122238,1,5
19024,22,96,1-22-2020-096-07,7,2,RF,0,409.417111919796,12,5
19090,66,63,1-66-2020-063-09,9,2,RR,0,498.250851611064,6,5
19130,77,84,1-77-2020-084-01,1,1,LR,0,103.196479574378,9,5
18652,16,94,1-16-2020-094-04,4,2,LF,0,666.649508944858,5,5
18652,16,94,1-16-2020-094-04,4,2,RR,0,666.649508944858,5,5
19170,31,63,1-31-2020-063-07,7,1,LF,0,996.651777637099,6,5
19150,28,74,1-28-2020-074-03,3,1,LF,0,49.8360619609918,3,5
19150,28,74,1-28-2020-074-03,3,1,RF,0,49.8360619609918,3,5
18984,25,95,1-25-2020-095-07,7,2,LF,9,395.824272888714,2,5
18984,25,95,1-25-2020-095-07,7,2,RR,0,395.824272888714,2,5
19210,29,140,1-29-2020-140-06,6,2,LR,0,33.1862807502151,2,5
19276,18,71,1-18-2020-071-04,4,1,RF,0,219.506061197231,6,5
19276,18,71,1-18-2020-071-04,4,1,LF,0,219.506061197231,6,5
19167,59,53,1-59-2020-053-04,4,1,LR,0,2530.51291738968,6,5
19233,24,144,1-24-2020-144-03,3,1,LR,0,240.64512277565,1,5
18918,26,124,1-26-2020-124-03,3,1,RF,0,229.905843372118,10,5
19313,48,60,1-48-2020-060-10,10,1,RF,0,2297.10486122298,12,5
17779,27,40,1-27-2020-040-07,7,1,RR,0,158.438610313624,3,5
17779,27,40,1-27-2020-040-07,7,1,RF,5,158.438610313624,3,5
17779,27,40,1-27-2020-040-07,7,1,RF,7,158.438610313624,3,5
17733,24,77,1-24-2020-077-09,9,1,LF,0,336.94380966631,1,5
17733,24,77,1-24-2020-077-09,9,1,RF,9,336.94380966631,1,5
17733,24,77,1-24-2020-077-09,9,1,LR,9,336.94380966631,1,5
17733,24,77,1-24-2020-077-09,9,1,RR,9,336.94380966631,1,5
17547,54,12,1-54-2020-012-09,9,1,LF,9,504.669744943864,9,5
17547,54,12,1-54-2020-012-09,9,1,RF,9,504.669744943864,9,5
17547,54,12,1-54-2020-012-09,9,1,RR,9,504.669744943864,9,5
17753,25,51,1-25-2020-051-07,7,1,LF,0,508.925321922343,2,5
17753,25,51,1-25-2020-051-07,7,1,LR,0,508.925321922343,2,5
17879,29,82,1-29-2020-082-01,1,1,RF,7,39.5615319921823,2,5
17879,29,82,1-29-2020-082-01,1,1,RF,8,39.5615319921823,2,5
17879,29,82,1-29-2020-082-01,1,1,RR,8,39.5615319921823,2,5
17919,77,54,1-77-2020-054-08,8,1,LF,0,304.253971595501,9,5
17919,77,54,1-77-2020-054-08,8,1,RF,0,304.253971595501,9,5
17919,77,54,1-77-2020-054-08,8,1,RR,0,304.253971595501,9,5
17919,77,54,1-77-2020-054-08,8,2,LF,0,304.253971595501,9,5
17919,77,54,1-77-2020-054-08,8,2,LR,0,304.253971595501,9,5
17919,77,54,1-77-2020-054-08,8,2,RR,0,304.253971595501,9,5
17919,77,54,1-77-2020-054-08,8,2,RF,0,304.253971595501,9,5
17982,29,88,1-29-2020-088-10,10,1,LF,8,822.187251009559,2,5
17487,66,28,1-66-2020-028-07,7,2,LF,0,388.135879615114,6,5
17487,66,28,1-66-2020-028-07,7,2,RF,0,388.135879615114,6,5
17487,66,28,1-66-2020-028-07,7,2,LR,0,388.135879615114,6,5
17487,66,28,1-66-2020-028-07,7,2,RR,0,388.135879615114,6,5
17982,29,88,1-29-2020-088-10,10,1,RF,8,822.187251009559,2,5
17982,29,88,1-29-2020-088-10,10,1,RF,5,822.187251009559,2,5
17982,29,88,1-29-2020-088-10,10,1,RR,8,822.187251009559,2,5
17982,29,88,1-29-2020-088-10,10,1,LR,8,822.187251009559,2,5
17985,12,48,1-12-2020-048-08,8,1,LF,0,258.453743643535,9,5
17985,12,48,1-12-2020-048-08,8,1,RF,0,258.453743643535,9,5
17985,12,48,1-12-2020-048-08,8,1,LR,0,258.453743643535,9,5
17985,12,48,1-12-2020-048-08,8,1,RR,0,258.453743643535,9,5
17925,10,88,1-10-2020-088-09,9,2,LF,0,773.712375515695,4,5
17925,10,88,1-10-2020-088-09,9,2,RR,0,773.712375515695,4,5
17925,10,88,1-10-2020-088-09,9,2,RF,0,773.712375515695,4,5
17945,48,42,1-48-2020-042-07,7,2,LF,0,102.223788410169,12,5
17945,48,42,1-48-2020-042-07,7,2,RF,0,102.223788410169,12,5
17945,48,42,1-48-2020-042-07,7,2,LR,0,102.223788410169,12,5
17945,48,42,1-48-2020-042-07,7,2,RR,0,102.223788410169,12,5
17587,76,36,1-76-2020-036-02,2,2,LF,0,15.5195165531956,3,5
17587,76,36,1-76-2020-036-02,2,2,RF,9,15.5195165531956,3,5
17587,76,36,1-76-2020-036-02,2,2,LR,0,15.5195165531956,3,5
17587,76,36,1-76-2020-036-02,2,2,RR,0,15.5195165531956,3,5
17965,27,44,1-27-2020-044-08,8,1,LF,0,20.6029304600827,3,5
17965,27,44,1-27-2020-044-08,8,1,LR,0,20.6029304600827,3,5
17965,27,44,1-27-2020-044-08,8,1,RR,0,20.6029304600827,3,5
17965,27,44,1-27-2020-044-08,8,1,RF,0,20.6029304600827,3,5
17942,24,85,1-24-2020-085-09,9,1,LF,0,684.749917579072,1,5
17942,24,85,1-24-2020-085-09,9,1,LR,0,684.749917579072,1,5
17942,24,85,1-24-2020-085-09,9,1,RR,0,684.749917579072,1,5
17942,24,85,1-24-2020-085-09,9,1,RF,8,684.749917579072,1,5
17942,24,85,1-24-2020-085-09,9,2,LF,0,684.749917579072,1,5
17942,24,85,1-24-2020-085-09,9,2,LR,0,684.749917579072,1,5
17942,24,85,1-24-2020-085-09,9,2,RR,0,684.749917579072,1,5
17942,24,85,1-24-2020-085-09,9,2,RF,0,684.749917579072,1,5
17696,15,44,1-15-2020-044-04,4,1,LF,0,16.434463679095,1,5
17696,15,44,1-15-2020-044-04,4,1,RF,0,16.434463679095,1,5
17696,15,44,1-15-2020-044-04,4,1,LR,0,16.434463679095,1,5
18048,32,87,1-32-2020-087-02,2,1,LF,0,50.6212509805766,7,5
18048,32,87,1-32-2020-087-02,2,1,LR,0,50.6212509805766,7,5
18048,32,87,1-32-2020-087-02,2,1,RR,0,50.6212509805766,7,5
18048,32,87,1-32-2020-087-02,2,1,RF,4,50.6212509805766,7,5
18022,10,91,1-10-2020-091-03,3,2,LF,0,176.188805900644,4,5
18022,10,91,1-10-2020-091-03,3,2,LR,0,176.188805900644,4,5
18022,10,91,1-10-2020-091-03,3,2,RR,3,176.188805900644,4,5
17673,29,76,1-29-2020-076-03,3,1,LF,9,15.1081392584187,2,5
17673,29,76,1-29-2020-076-03,3,1,RF,9,15.1081392584187,2,5
17673,29,76,1-29-2020-076-03,3,1,RR,9,15.1081392584187,2,5
17673,29,76,1-29-2020-076-03,3,2,RF,9,15.1081392584187,2,5
17673,29,76,1-29-2020-076-03,3,2,LR,9,15.1081392584187,2,5
17673,29,76,1-29-2020-076-03,3,2,RR,9,15.1081392584187,2,5
17862,21,68,1-21-2020-068-05,5,1,RF,9,10.3097274184618,11,5
17862,21,68,1-21-2020-068-05,5,1,LR,9,10.3097274184618,11,5
17862,21,68,1-21-2020-068-05,5,1,RR,7,10.3097274184618,11,5
18022,10,91,1-10-2020-091-03,3,1,LR,0,176.188805900644,4,5
18022,10,91,1-10-2020-091-03,3,1,RR,0,176.188805900644,4,5
17421,23,21,1-23-2020-021-04,4,1,LF,7,431.505838951738,5,5
17421,23,21,1-23-2020-021-04,4,1,LF,5,431.505838951738,5,5
17421,23,21,1-23-2020-021-04,4,1,RF,7,431.505838951738,5,5
17421,23,21,1-23-2020-021-04,4,1,LR,0,431.505838951738,5,5
17421,23,21,1-23-2020-021-04,4,1,RR,0,431.505838951738,5,5
18085,15,54,1-15-2020-054-05,5,1,LR,0,20.1713455365039,1,5
18085,15,54,1-15-2020-054-05,5,1,RR,0,20.1713455365039,1,5
18091,22,62,1-22-2020-062-09,9,1,LF,0,346.044779597367,12,5
18091,22,62,1-22-2020-062-09,9,1,RF,0,346.044779597367,12,5
18091,22,62,1-22-2020-062-09,9,1,LR,0,346.044779597367,12,5
17836,16,60,1-16-2020-060-04,4,2,LF,0,808.125542830897,5,5
17836,16,60,1-16-2020-060-04,4,2,LR,0,808.125542830897,5,5
17836,16,60,1-16-2020-060-04,4,2,RF,0,808.125542830897,5,5
17945,48,42,1-48-2020-042-07,7,1,LF,9,102.223788410169,12,5
17945,48,42,1-48-2020-042-07,7,1,RR,0,102.223788410169,12,5
17945,48,42,1-48-2020-042-07,7,1,RF,9,102.223788410169,12,5
18045,28,46,1-28-2020-046-09,9,1,LF,0,391.357253421114,3,5
18045,28,46,1-28-2020-046-09,9,1,LR,0,391.357253421114,3,5
18045,28,46,1-28-2020-046-09,9,1,RR,0,391.357253421114,3,5
18045,28,46,1-28-2020-046-09,9,1,RF,0,391.357253421114,3,5
17856,32,83,1-32-2020-083-03,3,2,LF,0,591.283156033485,7,5
17856,32,83,1-32-2020-083-03,3,2,LR,0,591.283156033485,7,5
17856,32,83,1-32-2020-083-03,3,2,RR,3,591.283156033485,7,5
17856,32,83,1-32-2020-083-03,3,2,RF,0,591.283156033485,7,5
18154,26,96,1-26-2020-096-04,4,1,LF,0,1503.23423073676,10,5
18154,26,96,1-26-2020-096-04,4,1,LR,0,1503.23423073676,10,5
18154,26,96,1-26-2020-096-04,4,1,RR,0,1503.23423073676,10,5
18154,26,96,1-26-2020-096-04,4,1,RF,0,1503.23423073676,10,5
18111,17,81,1-17-2020-081-05,5,1,LF,7,107.129744665769,4,5
18111,17,81,1-17-2020-081-05,5,1,RF,7,107.129744665769,4,5
18111,17,81,1-17-2020-081-05,5,1,RR,0,107.129744665769,4,5
18111,17,81,1-17-2020-081-05,5,1,LR,0,107.129744665769,4,5
17321,23,18,1-23-2020-018-03,3,1,LF,0,215.037461424703,5,5
17321,23,18,1-23-2020-018-03,3,1,RF,0,215.037461424703,5,5
17321,23,18,1-23-2020-018-03,3,1,LR,0,215.037461424703,5,5
17321,23,18,1-23-2020-018-03,3,1,RR,8,215.037461424703,5,5
18174,21,79,1-21-2020-079-08,8,1,LF,7,106.373823744425,11,5
18174,21,79,1-21-2020-079-08,8,1,LR,7,106.373823744425,11,5
18174,21,79,1-21-2020-079-08,8,1,RR,0,106.373823744425,11,5
18128,11,44,1-11-2020-044-01,1,1,LF,0,273.622518722446,8,5
18128,11,44,1-11-2020-044-01,1,1,RF,0,273.622518722446,8,5
18128,11,44,1-11-2020-044-01,1,1,LR,0,273.622518722446,8,5
18128,11,44,1-11-2020-044-01,1,1,RR,0,273.622518722446,8,5
18028,14,44,1-14-2020-044-06,6,1,LF,0,1490.99806961332,8,5
18028,14,44,1-14-2020-044-06,6,1,RR,0,1490.99806961332,8,5
18028,14,44,1-14-2020-044-06,6,1,RF,0,1490.99806961332,8,5
18028,14,44,1-14-2020-044-06,6,1,LR,9,1490.99806961332,8,5
18234,32,97,1-32-2020-097-07,7,1,RF,0,7627.16119747764,7,5
18234,32,97,1-32-2020-097-07,7,1,LR,0,7627.16119747764,7,5
18237,27,51,1-27-2020-051-08,8,1,LF,7,37.8062572369884,3,5
18237,27,51,1-27-2020-051-08,8,1,LR,0,37.8062572369884,3,5
18237,27,51,1-27-2020-051-08,8,1,RR,0,37.8062572369884,3,5
18237,27,51,1-27-2020-051-08,8,1,RF,0,37.8062572369884,3,5
18214,52,106,1-52-2020-106-02,2,2,LF,0,20.3744460339419,12,5
18214,52,106,1-52-2020-106-02,2,2,RF,8,20.3744460339419,12,5
18214,52,106,1-52-2020-106-02,2,2,RR,7,20.3744460339419,12,5
18214,52,106,1-52-2020-106-02,2,2,LR,0,20.3744460339419,12,5
18071,33,58,1-33-2020-058-09,9,2,LF,7,307.059662370825,12,5
18071,33,58,1-33-2020-058-09,9,2,LR,0,307.059662370825,12,5
18071,33,58,1-33-2020-058-09,9,2,RF,0,307.059662370825,12,5
18071,33,58,1-33-2020-058-09,9,2,RR,0,307.059662370825,12,5
18234,32,97,1-32-2020-097-07,7,2,LF,0,7627.16119747764,7,5
18234,32,97,1-32-2020-097-07,7,2,LR,0,7627.16119747764,7,5
18234,32,97,1-32-2020-097-07,7,2,RR,0,7627.16119747764,7,5
18234,32,97,1-32-2020-097-07,7,2,RF,0,7627.16119747764,7,5
18257,29,101,1-29-2020-101-04,4,1,RF,5,30.3796836048955,2,5
18257,29,101,1-29-2020-101-04,4,1,RR,0,30.3796836048955,2,5
18257,29,101,1-29-2020-101-04,4,1,LF,0,30.3796836048955,2,5
18211,11,46,1-11-2020-046-08,8,1,LF,0,499.911326265923,8,5
18211,11,46,1-11-2020-046-08,8,1,LR,0,499.911326265923,8,5
18211,11,46,1-11-2020-046-08,8,1,RR,0,499.911326265923,8,5
17842,25,55,1-25-2020-055-10,10,1,RF,0,1408.76951015605,2,5
17842,25,55,1-25-2020-055-10,10,1,LF,0,1408.76951015605,2,5
17842,25,55,1-25-2020-055-10,10,1,LR,0,1408.76951015605,2,5
18257,29,101,1-29-2020-101-04,4,2,LF,0,30.3796836048955,2,5
18257,29,101,1-29-2020-101-04,4,2,RF,0,30.3796836048955,2,5
18257,29,101,1-29-2020-101-04,4,2,RR,0,30.3796836048955,2,5
18257,29,101,1-29-2020-101-04,4,2,LR,0,30.3796836048955,2,5
18214,52,106,1-52-2020-106-02,2,1,LF,0,20.3744460339419,12,5
18214,52,106,1-52-2020-106-02,2,1,RF,8,20.3744460339419,12,5
18214,52,106,1-52-2020-106-02,2,1,RR,0,20.3744460339419,12,5
18214,52,106,1-52-2020-106-02,2,1,LR,0,20.3744460339419,12,5
18274,22,67,1-22-2020-067-07,7,2,LF,0,254.220783682203,12,5
18274,22,67,1-22-2020-067-07,7,2,RF,4,254.220783682203,12,5
18274,22,67,1-22-2020-067-07,7,2,RR,0,254.220783682203,12,5
18274,22,67,1-22-2020-067-07,7,2,LR,0,254.220783682203,12,5
17988,15,51,1-15-2020-051-03,3,1,LF,9,28.4494878143451,1,5
17988,15,51,1-15-2020-051-03,3,1,RF,9,28.4494878143451,1,5
17988,15,51,1-15-2020-051-03,3,1,LR,9,28.4494878143451,1,5
17988,15,51,1-15-2020-051-03,3,1,RR,9,28.4494878143451,1,5
18065,19,87,1-19-2020-087-04,4,1,RF,0,301.928146929996,9,5
18065,19,87,1-19-2020-087-04,4,1,RR,0,301.928146929996,9,5
18065,19,87,1-19-2020-087-04,4,1,LR,0,301.928146929996,9,5
18065,19,87,1-19-2020-087-04,4,1,LF,0,301.928146929996,9,5
18320,66,49,1-66-2020-049-09,9,2,LF,0,889.323514758588,6,5
18320,66,49,1-66-2020-049-09,9,2,RF,0,889.323514758588,6,5
18320,66,49,1-66-2020-049-09,9,2,LR,0,889.323514758588,6,5
18320,66,49,1-66-2020-049-09,9,2,RR,0,889.323514758588,6,5
18357,26,107,1-26-2020-107-09,9,1,LF,0,1651.08730044388,10,5
18357,26,107,1-26-2020-107-09,9,1,LR,0,1651.08730044388,10,5
18357,26,107,1-26-2020-107-09,9,1,RR,0,1651.08730044388,10,5
18357,26,107,1-26-2020-107-09,9,1,RF,0,1651.08730044388,10,5
17590,23,26,1-23-2020-026-03,3,1,LF,7,213.963532493374,5,5
17590,23,26,1-23-2020-026-03,3,1,LR,0,213.963532493374,5,5
17590,23,26,1-23-2020-026-03,3,1,RR,0,213.963532493374,5,5
18297,14,50,1-14-2020-050-04,4,2,LF,0,2194.88173456464,8,5
18297,14,50,1-14-2020-050-04,4,2,LR,0,2194.88173456464,8,5
18297,14,50,1-14-2020-050-04,4,2,RR,5,2194.88173456464,8,5
18297,14,50,1-14-2020-050-04,4,2,RR,4,2194.88173456464,8,5
18297,14,50,1-14-2020-050-04,4,2,RR,7,2194.88173456464,8,5
18297,14,50,1-14-2020-050-04,4,2,RF,0,2194.88173456464,8,5
18065,19,87,1-19-2020-087-04,4,2,RF,0,301.928146929996,9,5
18065,19,87,1-19-2020-087-04,4,2,RR,7,301.928146929996,9,5
18065,19,87,1-19-2020-087-04,4,2,LR,0,301.928146929996,9,5
18337,33,63,1-33-2020-063-08,8,1,LF,0,92.9604370491072,12,5
18337,33,63,1-33-2020-063-08,8,1,LR,0,92.9604370491072,12,5
18337,33,63,1-33-2020-063-08,8,1,RF,0,92.9604370491072,12,5
17590,23,26,1-23-2020-026-03,3,2,LR,0,213.963532493374,5,5
17590,23,26,1-23-2020-026-03,3,2,RF,0,213.963532493374,5,5
18337,33,63,1-33-2020-063-08,8,2,LF,0,92.9604370491072,12,5
18337,33,63,1-33-2020-063-08,8,2,LR,0,92.9604370491072,12,5
18337,33,63,1-33-2020-063-08,8,2,RF,0,92.9604370491072,12,5
18360,21,88,1-21-2020-088-09,9,1,LF,0,1545.65105917225,11,5
18360,21,88,1-21-2020-088-09,9,1,LR,0,1545.65105917225,11,5
18360,21,88,1-21-2020-088-09,9,1,RR,0,1545.65105917225,11,5
18360,21,88,1-21-2020-088-09,9,1,RF,7,1545.65105917225,11,5
18068,19,90,1-19-2020-090-07,7,1,LF,5,587.813505178138,9,5
18068,19,90,1-19-2020-090-07,7,1,LR,0,587.813505178138,9,5
18068,19,90,1-19-2020-090-07,7,1,RR,0,587.813505178138,9,5
18068,19,90,1-19-2020-090-07,7,1,RF,0,587.813505178138,9,5
18148,19,91,1-19-2020-091-09,9,1,LF,9,611.606315965053,9,5
18148,19,91,1-19-2020-091-09,9,1,LR,0,611.606315965053,9,5
18148,19,91,1-19-2020-091-09,9,1,RF,9,611.606315965053,9,5
18148,19,91,1-19-2020-091-09,9,1,RR,0,611.606315965053,9,5
18300,17,86,1-17-2020-086-02,2,1,LF,5,57.7919638710928,4,5
18300,17,86,1-17-2020-086-02,2,1,RF,0,57.7919638710928,4,5
18300,17,86,1-17-2020-086-02,2,1,LR,0,57.7919638710928,4,5
18300,17,86,1-17-2020-086-02,2,2,LF,0,57.7919638710928,4,5
18300,17,86,1-17-2020-086-02,2,2,RR,5,57.7919638710928,4,5
18300,17,86,1-17-2020-086-02,2,2,RR,3,57.7919638710928,4,5
18300,17,86,1-17-2020-086-02,2,2,LR,0,57.7919638710928,4,5
18443,28,54,1-28-2020-054-09,9,1,LF,0,82.2196056259669,3,5
18443,28,54,1-28-2020-054-09,9,1,RR,0,82.2196056259669,3,5
18443,28,54,1-28-2020-054-09,9,1,RF,0,82.2196056259669,3,5
18340,19,102,1-19-2020-102-07,7,1,RF,0,373.669125768156,9,5
18340,19,102,1-19-2020-102-07,7,1,LR,0,373.669125768156,9,5
18420,18,50,1-18-2020-050-08,8,2,LF,0,177.458585752795,6,5
18420,18,50,1-18-2020-050-08,8,2,LR,0,177.458585752795,6,5
18420,18,50,1-18-2020-050-08,8,2,RF,0,177.458585752795,6,5
18191,25,64,1-25-2020-064-03,3,1,LF,0,54.7664837497981,2,5
18191,25,64,1-25-2020-064-03,3,1,RF,0,54.7664837497981,2,5
18191,25,64,1-25-2020-064-03,3,1,LR,0,54.7664837497981,2,5
18191,25,64,1-25-2020-064-03,3,1,RR,0,54.7664837497981,2,5
18191,25,64,1-25-2020-064-03,3,2,LF,0,54.7664837497981,2,5
18191,25,64,1-25-2020-064-03,3,2,LR,0,54.7664837497981,2,5
18191,25,64,1-25-2020-064-03,3,2,RF,0,54.7664837497981,2,5
18191,25,64,1-25-2020-064-03,3,2,RR,0,54.7664837497981,2,5
