CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,LFOH,LFBC,WBLEFT,LRBC,LROH,RFOH,RFBC,WBRIGHT,RRBC,RROH,FRNTBUMP,REARBUMP,FRNTTRACK,REARTRACK,FRNTHOOD,FRNTWIND,FRNTPILL,BACKTRUNK,BACKLIGHT,BACKBPILL,SIDEDOOR,SIDEGLAZ,SIDEROOF,VERTROOF,VERTGLAZ,VERTDOOR,BACKPICKUP,PBED,CASEWGT,PSUSTRAT,VERSION
15447,25,73,1-25-2019-073-03,3,1,887,887,887,887,887,887,887,887,887,887,42,887,887,887,101,887,887,887,887,887,887,887,887,887,887,887,887,887,340.837356989233,2,4
15447,25,73,1-25-2019-073-03,3,2,887,887,887,887,887,887,887,887,887,887,42,40,887,887,99,887,887,15,42,887,887,887,887,887,887,887,887,887,340.837356989233,2,4
15442,16,83,1-16-2019-083-08,8,1,887,887,887,887,887,887,887,887,887,887,999,887,887,887,150,887,887,887,887,887,887,887,887,887,887,887,887,887,331.557426257783,5,4
15442,16,83,1-16-2019-083-08,8,2,887,887,887,887,887,887,887,887,887,887,44,887,887,887,121,887,887,887,887,887,887,887,887,887,887,887,887,887,331.557426257783,5,4
15441,16,82,1-16-2019-082-03,3,1,887,887,887,887,887,887,887,887,887,887,52,887,887,887,104,887,887,887,887,887,887,887,887,887,887,887,887,887,426.309950246745,5,4
15441,16,82,1-16-2019-082-03,3,2,887,887,887,887,887,887,887,887,887,887,43,49,887,887,131,887,887,49,999,887,887,887,887,887,887,887,887,887,426.309950246745,5,4
15441,16,82,1-16-2019-082-03,3,3,887,887,887,887,887,887,887,887,887,887,887,45,887,887,887,887,887,40,887,887,887,887,887,887,887,887,887,887,426.309950246745,5,4
15446,25,72,1-25-2019-072-06,6,1,887,887,887,887,887,887,887,266,887,887,999,887,887,887,120,887,887,887,887,887,12,22,114,887,887,887,887,887,421.049596690068,2,4
15445,12,71,1-12-2019-071-09,9,1,887,887,887,887,887,887,887,887,887,887,41,887,887,887,121,887,887,887,887,887,887,887,887,887,887,887,887,887,1439.45424337639,9,4
15454,19,70,1-19-2019-070-08,8,1,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,333.345255405613,9,4
15455,19,71,1-19-2019-071-04,4,1,887,887,887,887,887,887,887,305,887,887,887,887,887,887,887,887,887,887,887,887,13,24,117,887,887,887,887,887,1163.68385244775,9,4
15455,19,71,1-19-2019-071-04,4,2,887,887,887,887,887,887,887,887,887,887,17,887,887,887,106,887,887,887,887,887,887,887,887,887,887,887,887,887,1163.68385244775,9,4
15456,29,125,1-29-2019-125-07,7,1,887,887,887,887,887,887,887,887,887,887,999,887,887,887,106,887,887,887,887,162,887,887,109,887,40,85,887,887,452.74552307643,2,4
15456,29,125,1-29-2019-125-07,7,2,887,887,887,887,887,887,887,887,887,887,887,50,887,887,115,887,887,14,20,168,887,887,89,887,38,82,887,887,452.74552307643,2,4
