CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EDRSUMMNO,EDREVENTNO,EVENTDESC,CDCEVENT,IGCYCRASH,WARNLAMP,NUMEVNTS,EVENT1TO2,FILEREC,MAXDVRESTIME,MAXDVLONG,MAXDVLONGTIME,MAXDVLAT,MAXDVLATTIME,CASEWGT,PSUSTRAT,VERSION
20985,77,18,1-77-2021-018-03,3,1,1,6,5th Prior Event,97,3378,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,672.060529684788,9,6
20985,77,18,1-77-2021-018-03,3,1,1,5,4th Prior Event,95,4409,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,672.060529684788,9,6
20985,77,18,1-77-2021-018-03,3,1,1,1,Most Recent Event,3,4409,0,97,9997.0000,7,9997.0000,-10.4650,224.0000,997.0000,9997.0000,672.060529684788,9,6
20985,77,18,1-77-2021-018-03,3,1,1,2,1st Prior Event,95,999997,0,97,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,672.060529684788,9,6
20985,77,18,1-77-2021-018-03,3,1,1,4,3rd Prior Event,2,4409,0,97,9997.0000,7,9997.0000,-38.6400,168.0000,997.0000,9997.0000,672.060529684788,9,6
20985,77,18,1-77-2021-018-03,3,1,1,3,2nd Prior Event,2,999997,0,97,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,672.060529684788,9,6
20986,77,19,1-77-2021-019-08,8,1,1,1,Deployment,99,999997,7,97,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,706.226799236451,9,6
20515,52,10,1-52-2021-010-06,6,1,1,1,Event Record 1,1,9849,0,1,9997.0000,1,70.0000,3.0590,297.5000,12.0750,55.0000,39.5774749374467,12,6
20690,16,9,1-16-2021-009-02,2,1,1,1,Record 1,1,609,0,1,9997.0000,1,180.0000,-31.0730,180.0000,-3.0590,54.0000,28.6223239855587,5,6
20636,19,14,1-19-2021-014-02,2,1,1,1,Event Record 1,1,3518,0,1,9997.0000,1,9997.0000,-1.6100,297.5000,-3.2200,280.0000,47.1230765782335,9,6
20636,19,14,1-19-2021-014-02,2,1,1,2,Event Record 2,3,3518,1,1,9997.0000,1,9997.0000,14.4900,300.0000,14.4900,300.0000,47.1230765782335,9,6
21359,16,25,1-16-2021-025-03,3,1,1,1,Most Recent Event,1,1101,0,1,9995.0000,1,9997.0000,-5.9570,78.0000,4.9910,72.0000,448.735746176905,5,6
21383,66,21,1-66-2021-021-06,6,1,1,1,Most Recent Event,1,6225,0,97,9997.0000,1,9997.0000,-30.4290,121.5000,997.0000,9997.0000,592.033479424902,6,6
21383,66,21,1-66-2021-021-06,6,1,1,2,1st Prior Event,1,6225,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,592.033479424902,6,6
21383,66,21,1-66-2021-021-06,6,2,1,1,Event Record 1,1,8530,0,1,9997.0000,1,100.0000,-24.1500,120.0000,20.9300,97.5000,592.033479424902,6,6
21281,27,27,1-27-2021-027-03,3,1,1,1,First Record,1,8310,0,1,9997.0000,1,9997.0000,-14.9730,220.0000,997.0000,9997.0000,66.9618788985564,3,6
21281,27,27,1-27-2021-027-03,3,2,1,1,Event Record 1,1,27604,0,1,9997.0000,1,9997.0000,-3.2200,300.0000,11.2700,107.5000,66.9618788985564,3,6
21451,13,25,1-13-2021-025-01,1,1,1,1,Non-Deployment,3,38721,0,97,9997.0000,1,347.5000,-28.6741,347.5000,997.0000,9997.0000,199.677334466121,7,6
21443,52,58,1-52-2021-058-09,9,2,1,1,Non-Deployment,1,18340,0,97,9997.0000,1,130.0000,997.0000,9997.0000,997.0000,9997.0000,140.236933011687,12,6
21259,24,41,1-24-2021-041-03,3,2,1,1,Record 1,1,3182,0,1,0.0000,1,280.0000,-1.9320,280.0000,4.0250,280.0000,87.9409116804594,1,6
20853,23,14,1-23-2021-014-07,7,1,1,1,Non-Deployment,97,21298,0,97,9997.0000,1,2.5000,-0.2737,2.5000,997.0000,9997.0000,1103.23672737748,5,6
21319,21,50,1-21-2021-050-02,2,1,1,1,Event Record 1,1,3978,0,1,9997.0000,1,300.0000,-53.1300,300.0000,3.2200,102.5000,13.5777596202531,11,6
20411,10,4,1-10-2021-004-07,7,1,1,1,Deployment,1,19159,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,945.858612811059,4,6
20988,10,27,1-10-2021-027-03,3,2,1,1,Most Recent Event,2,1443,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,217.576762286309,4,6
20991,10,30,1-10-2021-030-07,7,2,1,1,First Record,1,18159,0,1,9997.0000,1,9997.0000,-19.9640,300.0000,6.3595,250.0000,1136.81052455438,4,6
21076,10,32,1-10-2021-032-07,7,2,1,1,Record 1,1,9063,0,1,9997.0000,1,154.0000,-35.4200,152.0000,-3.2200,30.0000,1248.97065337547,4,6
21425,10,51,1-10-2021-051-02,2,1,1,1,Event Record 1,1,1475,0,1,9997.0000,1,9997.0000,-11.2700,142.0000,-1.6100,60.0000,55.6725209938408,4,6
20501,11,1,1-11-2021-001-03,3,2,1,1,Event Record 1,1,1212,0,1,0.0000,1,9997.0000,-14.4900,300.0000,12.8800,170.0000,3474.20574367095,8,6
20501,11,1,1-11-2021-001-03,3,2,1,2,Event Record 2,95,1212,1,2,0.1000,1,9997.0000,-1.6100,300.0000,-1.6100,300.0000,3474.20574367095,8,6
20839,11,5,1-11-2021-005-04,4,1,1,2,Event Record 2,1,3509,0,1,9997.0000,1,9997.0000,-12.8800,252.5000,0.0000,40.0000,1978.50484870878,8,6
20839,11,5,1-11-2021-005-04,4,1,1,1,Event Record 1,97,8,0,1,9997.0000,1,9997.0000,0.0000,297.5000,-3.2200,300.0000,1978.50484870878,8,6
21169,11,13,1-11-2021-013-03,3,2,1,1,1st Prior Event,95,6108,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,580.405646593263,8,6
21169,11,13,1-11-2021-013-03,3,2,1,5,Most Recent Event,95,6108,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,580.405646593263,8,6
21169,11,13,1-11-2021-013-03,3,2,1,2,2nd Prior Event,97,999997,7,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,580.405646593263,8,6
